Genre,Film Link
action,/film/blast-of-silence/
action,/film/the-girl-who-kicked-the-hornets-nest/
action,/film/gen-v-prime-premiere/
action,/film/the-jackal/
action,/film/the-next-karate-kid/
action,/film/ride-along-2/
action,/film/honest-thief/
action,/film/safe-2012/
action,/film/extreme-job/
action,/film/how-it-ends/
action,/film/the-three-musketeers-1993/
action,/film/cross-of-iron/
action,/film/the-finest-hours-2016/
action,/film/killer-bean-forever/
action,/film/the-last-starfighter/
action,/film/yes-madam/
action,/film/zombeavers/
action,/film/the-forbidden-kingdom/
action,/film/unleashed/
action,/film/mission-impossible-8/
action,/film/the-outpost/
action,/film/godzilla-vs-megalon/
action,/film/land-of-bad/
action,/film/batman-vs-teenage-mutant-ninja-turtles/
action,/film/the-wolfs-call/
action,/film/red-cliff/
action,/film/el-infierno/
action,/film/city-on-fire/
action,/film/sin-nombre/
action,/film/extinction/
action,/film/behind-enemy-lines-2001/
action,/film/free-state-of-jones/
action,/film/batman-gotham-knight/
action,/film/parker/
action,/film/romeo-must-die/
action,/film/the-protege/
action,/film/night-in-paradise-2020/
action,/film/the-wrath-of-becky/
action,/film/throw-down/
action,/film/ninja-assassin/
action,/film/double-team/
action,/film/the-age-of-shadows/
action,/film/street-kings/
action,/film/atlantis-milos-return/
action,/film/beverly-hills-ninja/
action,/film/cloud-9-2014/
action,/film/into-the-storm-2014/
action,/film/unicorn-wars/
action,/film/lupin-iii-the-first/
action,/film/batman-and-harley-quinn/
action,/film/six-days-seven-nights/
action,/film/the-dead-pool/
action,/film/cell-211/
action,/film/the-covenant/
action,/film/dragon-ball-z-resurrection-f/
action,/film/mad-max-the-wasteland/
action,/film/a-chinese-ghost-story/
action,/film/reign-of-the-supermen/
action,/film/ebirah-horror-of-the-deep/
action,/film/samurai-i-musashi-miyamoto/
action,/film/emergency-declaration/
action,/film/executive-decision/
action,/film/the-dukes-of-hazzard/
action,/film/on-probation/
action,/film/year-of-the-dragon/
action,/film/godzilla-vs-biollante/
action,/film/the-ghost-and-the-darkness/
action,/film/absolute-power/
action,/film/the-enforcer-1976/
action,/film/exiled/
action,/film/justice-league-crisis-on-two-earths/
action,/film/outside-the-wire/
action,/film/repo-men/
action,/film/last-life-in-the-universe/
action,/film/running-scared-2006/
action,/film/class-of-1984/
action,/film/captive-state/
action,/film/vfw/
action,/film/cop-out/
action,/film/return-to-halloweentown/
action,/film/the-princess-2022-1/
action,/film/the-fan/
action,/film/frontiers/
action,/film/final-fantasy-the-spirits-within/
action,/film/the-black-hole/
action,/film/mayday-2021/
action,/film/suicide-squad-hell-to-pay/
action,/film/come-drink-with-me/
action,/film/memory-2022/
action,/film/16-blocks/
action,/film/rise-of-the-teenage-mutant-ninja-turtles-the-movie/
action,/film/shogun-assassin/
action,/film/iron-sky/
action,/film/freelance-2023/
action,/film/barb-wire/
action,/film/sympathy-for-the-devil-2023/
action,/film/the-hit-1984/
action,/film/demon-slayer-kimetsu-no-yaiba-to-the-swordsmith-village/
action,/film/romper-stomper/
action,/film/kalki-2898-ad/
action,/film/chips-2017/
action,/film/ricochet/
action,/film/once-upon-a-deadpool/
action,/film/gangs-of-wasseypur-part-2/
action,/film/project-wolf-hunting/
action,/film/outland/
action,/film/point-break-2015/
action,/film/merry-little-batman/
action,/film/oss-117-lost-in-rio/
action,/film/project-a/
action,/film/time-to-hunt/
action,/film/the-golden-child/
action,/film/godzilla-mothra-and-king-ghidorah-giant-monsters-all-out-attack/
action,/film/zoom/
action,/film/bound-by-honor/
action,/film/bastille-day/
action,/film/resident-evil-death-island/
action,/film/terror-of-mechagodzilla/
action,/film/jolt/
action,/film/the-way-of-the-gun/
action,/film/tremors-ii-aftershocks/
action,/film/the-baader-meinhof-complex/
action,/film/mortal-world/
action,/film/106013/
action,/film/harry-brown/
action,/film/captain-america-brave-new-world/
action,/film/in-a-valley-of-violence/
action,/film/danger-diabolik/
action,/film/lou-2022/
action,/film/rim-of-the-world/
action,/film/wheels-on-meals/
action,/film/kill-bill-the-origin-of-o-ren/
action,/film/the-recruit/
action,/film/venom-the-last-dance/
action,/film/hunter-killer-2018/
action,/film/godzilla-vs-gigan/
action,/film/jigarthanda-doublex/
action,/film/daylight/
action,/film/a-night-to-remember/
action,/film/a-moment-of-romance/
action,/film/no-mans-land-2001/
action,/film/sweet-girl/
action,/film/midnight-runners/
action,/film/sherlock-holmes-3/
action,/film/thriller-a-cruel-picture/
action,/film/lockout-2012/
action,/film/the-navigator/
action,/film/dangerous-encounters-of-the-first-kind/
action,/film/berserk-the-golden-age-arc-i-the-egg-of-the-king/
action,/film/windtalkers/
action,/film/the-kingdom-2007/
action,/film/godzilla-vs-king-ghidorah/
action,/film/slaughterhouse-rulez/
action,/film/the-last-castle/
action,/film/the-in-laws/
action,/film/conan-the-barbarian-2011/
action,/film/badland-hunters/
action,/film/mortal-kombat-legends-scorpions-revenge/
action,/film/u-571/
action,/film/regular-show-the-movie/
action,/film/eega/
action,/film/sword-of-the-stranger/
action,/film/the-cannonball-run/
action,/film/the-punisher/
action,/film/captain-blood/
action,/film/breathless-1983/
action,/film/mfkz/
action,/film/john-wick-presents-ballerina/
action,/film/leonor-will-never-die/
action,/film/virtuosity/
action,/film/the-man-who-knew-too-little/
action,/film/teen-titans-trouble-in-tokyo/
action,/film/big-mommas-like-father-like-son/
action,/film/undercover-brother/
action,/film/versus/
action,/film/2048-nowhere-to-run/
action,/film/the-8-diagram-pole-fighter/
action,/film/district-b13/
action,/film/fearless-2006/
action,/film/the-jewel-of-the-nile/
action,/film/into-the-blue/
action,/film/electric-dragon-80000-v/
action,/film/takers/
action,/film/last-seen-alive/
action,/film/curse-of-the-golden-flower/
action,/film/the-roundup-2022/
action,/film/snitch/
action,/film/contraband-2012/
action,/film/the-phantom/
action,/film/war/
action,/film/cats-dogs-the-revenge-of-kitty-galore/
action,/film/in-the-land-of-saints-and-sinners/
action,/film/the-last-kingdom-seven-kings-must-die/
action,/film/my-hero-academia-world-heroes-mission/
action,/film/feast-2005/
action,/film/youth-of-the-beast/
action,/film/last-man-standing-1996/
action,/film/the-cave/
action,/film/burn-2019/
action,/film/the-tale-of-zatoichi/
action,/film/vertical-limit/
action,/film/dead-heat/
action,/film/mercury-rising/
action,/film/seoul-station/
action,/film/dead-snow-2-red-vs-dead/
action,/film/nemesis/
action,/film/borderlands-2024/
action,/film/ponniyin-selvan-part-i/
action,/film/justice-league-the-new-frontier/
action,/film/batman-the-doom-that-came-to-gotham/
action,/film/the-return-of-godzilla/
action,/film/a-better-tomorrow-ii/
action,/film/dial-code-santa-claus/
action,/film/the-crow-2024/
action,/film/peking-opera-blues/
action,/film/so-undercover/
action,/film/attack-on-titan/
action,/film/gantz-o/
action,/film/no-way-up/
action,/film/berserk-the-golden-age-arc-ii-the-battle-for-doldrey/
action,/film/3-days-to-kill/
action,/film/reindeer-games/
action,/film/female-prisoner-scorpion-jailhouse-41/
action,/film/lady-snowblood-2-love-song-of-vengeance/
action,/film/superman-ii-the-richard-donner-cut/
action,/film/kill-2023-1/
action,/film/red-sonja/
action,/film/the-stunt-man/
action,/film/all-the-old-knives/
action,/film/the-postman/
action,/film/death-wish-3/
action,/film/knights-of-the-zodiac/
action,/film/patlabor-2-the-movie/
action,/film/grand-prix/
action,/film/stealing-raden-saleh/
action,/film/the-professionals/
action,/film/the-medallion/
action,/film/tokyo-tribe/
action,/film/gamera-guardian-of-the-universe/
action,/film/the-shadow-1994/
action,/film/double-impact/
action,/film/the-spirit/
action,/film/national-lampoons-loaded-weapon-1/
action,/film/changing-lanes/
action,/film/infernal-affairs-ii/
action,/film/chennai-express/
action,/film/batman-mystery-of-the-batwoman/
action,/film/godzilla-planet-of-the-monsters/
action,/film/dragon-ball-z-broly-the-legendary-super-saiyan/
action,/film/they-call-me-trinity/
action,/film/pokemon-the-movie-mewtwo-strikes-back-evolution/
action,/film/resident-evil-vendetta/
action,/film/the-outlaws-2017/
action,/film/anacondas-the-hunt-for-the-blood-orchid/
action,/film/constantine-city-of-demons-the-movie/
action,/film/teen-titans-go-vs-teen-titans/
action,/film/who-am-i/
action,/film/national-security/
action,/film/spectral/
action,/film/five-fingers-of-death/
action,/film/airport/
action,/film/see-you-yesterday-2019/
action,/film/kite/
action,/film/basic/
action,/film/next-gen/
action,/film/godzilla-vs-mothra/
action,/film/all-star-superman/
action,/film/1492-conquest-of-paradise/
action,/film/le-mans/
action,/film/nighthawks/
action,/film/in-order-of-disappearance/
action,/film/the-international/
action,/film/superman-doomsday/
action,/film/sharknado-3-oh-hell-no/
action,/film/baby-driver-2/
action,/film/assault-on-precinct-13-2005/
action,/film/headshot-2016/
action,/film/soldier/
action,/film/split-second-1992/
action,/film/the-7th-voyage-of-sinbad/
action,/film/one-piece-baron-omatsuri-and-the-secret-island/
action,/film/resident-evil-degeneration/
action,/film/one-piece-film-z/
action,/film/a-colt-is-my-passport/
action,/film/the-batman-vs-dracula/
action,/film/the-powerpuff-girls-movie/
action,/film/knightriders/
action,/film/justice-league-crisis-on-infinite-earths-part-one/
action,/film/godzilla-vs-mechagodzilla-ii/
action,/film/dragon-ball-z-fusion-reborn/
action,/film/godzilla-vs-spacegodzilla/
action,/film/truck-turner/
action,/film/babylon-ad/
action,/film/kantara/
action,/film/hard-times-1975/
action,/film/carriers/
action,/film/the-darkest-hour/
action,/film/the-cat-1992/
action,/film/universal-soldier-day-of-reckoning/
action,/film/under-siege-2-dark-territory/
action,/film/dragnet-1987/
action,/film/oss-117-from-africa-with-love/
action,/film/batman-and-superman-battle-of-the-super-sons/
action,/film/another-48-hrs/
action,/film/battle-royale-ii-requiem/
action,/film/the-tax-collector/
action,/film/blacklight/
action,/film/iron-monkey/
action,/film/night-watch-2004/
action,/film/extreme-prejudice/
action,/film/the-peacemaker/
action,/film/colors/
action,/film/collateral-damage/
action,/film/bajrangi-bhaijaan/
action,/film/samurai-ii-duel-at-ichijoji-temple/
action,/film/stop-or-my-mom-will-shoot/
action,/film/hostage-2005/
action,/film/hidden-strike/
action,/film/marvel-one-shot-the-consultant/
action,/film/they-call-me-jeeg/
action,/film/highlander-ii-the-quickening/
action,/film/jallikattu/
action,/film/nick-of-time/
action,/film/flickering-lights/
action,/film/marvel-one-shot-item-47/
action,/film/wild-zero/
action,/film/criminal-2016/
action,/film/caliber-9/
action,/film/le-deuxieme-souffle/
action,/film/harsh-times/
action,/film/batman-death-in-the-family/
action,/film/warlock-1989/
action,/film/mr-vampire/
action,/film/cutthroat-island/
action,/film/hummingbird-2013/
action,/film/justice-league-gods-and-monsters/
action,/film/bad-black/
action,/film/lionheart/
action,/film/french-connection-ii/
action,/film/lions-for-lambs/
action,/film/i-am-a-hero/
action,/film/the-bounty/
action,/film/blood-gold/
action,/film/the-wraith/
action,/film/son-of-a-gun/
action,/film/switchblade-sisters/
action,/film/one-piece-film-gold/
action,/film/the-spine-of-night/
action,/film/tromeo-juliet/
action,/film/samurai-iii-duel-at-ganryu-island/
action,/film/godzilla-tokyo-sos/
action,/film/galaxy-of-terror/
action,/film/timeline/
action,/film/angel-1984/
action,/film/showdown-in-little-tokyo/
action,/film/wild-card-2015/
action,/film/three-outlaw-samurai/
action,/film/captain-miller/
action,/film/dark-angel/
action,/film/police-story-4-first-strike/
action,/film/interceptor-2022/
action,/film/my-blue-heaven/
action,/film/the-mission-1999/
action,/film/run-hide-fight-2020/
action,/film/ben-hur-2016/
action,/film/the-mechanic/
action,/film/the-spook-who-sat-by-the-door/
action,/film/pokemon-heroes/
action,/film/kaithi/
action,/film/smosh-the-movie/
action,/film/america-the-motion-picture/
action,/film/wonder-woman/
action,/film/the-specialist/
action,/film/3-ninjas/
action,/film/solomon-kane/
action,/film/jcvd/
action,/film/the-legend-of-hei/
action,/film/lone-wolf-and-cub-baby-cart-to-hades/
action,/film/the-boondock-saints-ii-all-saints-day/
action,/film/the-flu/
action,/film/escape-plan-2-hades/
action,/film/conquest-1983/
action,/film/junk-head/
action,/film/dragons-forever/
action,/film/beirut/
action,/film/the-steel-helmet/
action,/film/death-wish-ii/
action,/film/tae-guk-gi-the-brotherhood-of-war/
action,/film/dead-end-drive-in/
action,/film/below-zero-2021/
action,/film/mothers-day/
action,/film/bullet-to-the-head/
action,/film/operation-condor/
action,/film/sand-castle-2017/
action,/film/hard-to-kill/
action,/film/that-man-from-rio/
action,/film/thunderbolts/
action,/film/mortal-world-2/
action,/film/rollerball-2002/
action,/film/the-retirement-plan/
action,/film/taxi-2/
action,/film/mr-nice-guy/
action,/film/blitz/
action,/film/the-gauntlet/
action,/film/blues-brothers-2000/
action,/film/the-extraordinary-adventures-of-adele-blanc-sec/
action,/film/running-scared/
action,/film/bulletproof/
action,/film/the-big-4/
action,/film/black-crab/
action,/film/the-message-1976-1/
action,/film/ghajini-2008/
action,/film/the-hurricane-heist/
action,/film/mighty-morphin-power-rangers-once-always/
action,/film/ponniyin-selvan-part-ii/
action,/film/kursk/
action,/film/the-witch-part-2-the-other-one/
action,/film/rob-roy/
action,/film/micmacs/
action,/film/house-of-the-dead/
action,/film/virus-1999/
action,/film/trigger-warning/
action,/film/mesrine-killer-instinct/
action,/film/sukiyaki-western-django/
action,/film/convoy/
action,/film/fist-of-legend/
action,/film/stone-cold/
action,/film/new-york-ninja/
action,/film/resident-evil-damnation/
action,/film/kingsman-the-blue-blood/
action,/film/dragon-ball-z-coolers-revenge/
action,/film/blue-thunder/
action,/film/3000-miles-to-graceland/
action,/film/the-rookie/
action,/film/the-inglorious-bastards/
action,/film/the-eiger-sanction/
action,/film/prime-cut/
action,/film/hatchet-iii/
action,/film/new-police-story/
action,/film/deepstar-six/
action,/film/black-and-blue-2019/
action,/film/maharaja-2024/
action,/film/judgment-night/
action,/film/red-tails/
action,/film/steel/
action,/film/killing-zoe/
action,/film/bangkok-dangerous-2008/
action,/film/torque/
action,/film/wild-target/
action,/film/flyboys/
action,/film/the-venture-bros-radiant-is-the-blood-of-the-baboon-heart/
action,/film/lone-wolf-and-cub-white-heaven-in-hell/
action,/film/gleaming-the-cube/
action,/film/savage-streets/
action,/film/alienoid/
action,/film/burst-city/
action,/film/buck-and-the-preacher/
action,/film/taxi-3/
action,/film/scooby-doo-batman-the-brave-and-the-bold/
action,/film/ghost-in-the-shell-20/
action,/film/the-lord-of-the-rings-the-war-of-the-rohirrim/
action,/film/demon-city-shinjuku/
action,/film/por-thozhil/
action,/film/stormbreaker/
action,/film/toy-soldiers/
action,/film/coffee-kareem/
action,/film/confession-of-murder/
action,/film/bungo-stray-dogs-dead-apple/
action,/film/dragon-ball-z-the-tree-of-might/
action,/film/cherry-2000/
action,/film/drive/
action,/film/the-red-spectacles/
action,/film/act-of-valor/
action,/film/dead-man-down/
action,/film/duel-to-the-death/
action,/film/undisputed-iii-redemption/
action,/film/white-fang-1991/
action,/film/attack-on-titan-the-roar-of-awakening/
